id,datetime,,user_question,bot_response
cthr_69d760f27fbc8190acf03890f27bbec208b69a6d101f682a,2026-04-09 08:22,Finn eksamensinformasjon,jeg tror ikke jeg orker å ta eksamen hva gjør jeg da,
cthr_69d760f27fbc8190acf03890f27bbec208b69a6d101f682a,2026-04-09 08:23,Finn eksamensinformasjon,jeg er syk og klarer ikke ta eksamen hva gjør jeg,"Hvis du er syk og ikke kan møte til eksamen, må du registrere deg i avmeldingsskjemaet og laste opp dokumentasjon på fraværet. Du trenger ikke oppgi hva du er syk av. Fristen er 10 virkedager fra eksamensdatoen din 

Eksempel på dokumentasjon er legeerklæring. Hvis dokumentasjonen blir godkjent, blir du overført til neste eksamensperiode 

Hvis du blir syk under selve eksamen, må du si fra med en gang til eksamensvakten. Da får du beskjed om du kan avbryte eksamen med rett til utsatt eksamen 

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen. Les mer på www.telemarkfylke.no"
cthr_69d760f27fbc8190acf03890f27bbec208b69a6d101f682a,2026-04-09 08:24,Finn eksamensinformasjon,"har ombestemt meg og vil ikke ta eksamen, hva gjør jeg","Du kan melde deg av eksamen.

Hvis du melder deg av innen fristen for oppmelding, og du har betalt, får du eksamensavgiften tilbake. Da må du sende e-post til eksamenskontoret og si at du ønsker å melde deg av 

Hvis du melder deg av etter oppmeldingsfristen, får du ikke refundert eksamensavgiften. Du blir registrert som ikke møtt, men det har ingen praktisk betydning utover at du må melde deg opp og betale på nytt hvis du vil ta eksamen senere 

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen. Les mer på www.telemarkfylke.no"
cthr_69d760f27fbc8190acf03890f27bbec208b69a6d101f682a,2026-04-09 08:24,Finn eksamensinformasjon,jeg tror ikke jeg orker å ta eksamen hva gjør jeg da,
cthr_69d760f27fbc8190acf03890f27bbec208b69a6d101f682a,2026-04-09 08:25,Finn eksamensinformasjon,hvordan fungerer privatisteksamen i fremmedspråk,"I fremmedspråk må du som privatist som hovedregel ha både skriftlig og muntlig eksamen for å få faget godkjent 

Det finnes ikke egne eksamensveiledninger i fremmedspråk 

I noen fremmedspråk kan muntlig eksamen bli gjennomført i et annet fylke 

Du kan forberede deg ved å bruke tidligere gitte eksamensoppgaver på UDIR. Passordet er «Eksamen» hvis du blir bedt om det 

Hvis du skal melde deg opp, gjør du det her:
https://privatist.inschool.visma.no/

Ulike fag kan ha ulike retningslinjer for gjennomføring av eksamen. Sjekk alltid UDIR

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen. Les mer på www.telemarkfylke.no"
cthr_69d760f27fbc8190acf03890f27bbec208b69a6d101f682a,2026-04-09 08:26,Finn eksamensinformasjon,hvor finner jeg eksempler på eksamensoppgaver,
cthr_69d760f27fbc8190acf03890f27bbec208b69a6d101f682a,2026-04-09 08:27,Finn eksamensinformasjon,hvor finner jeg tidligere eksamensoppgaver,
cthr_69d782df534c81959f4e60b1be935ce707b2a51e83908bd5,2026-04-09 10:43,Søk etter eksamensveiledning,hvor finner jeg eksamensveiledninger,"Du finner eksamensveiledninger her: Eksamensveiledninger 

De viser hva det blir lagt vekt på for å få ulike karakterer. Det er ikke laget eksamensveiledninger i alle fag. I fremmedspråk finnes det ikke eksamensveiledninger 

Ulike fag kan ha ulike retningslinjer for gjennomføring av eksamen. Sjekk alltid UDIR

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen. Les mer på www.telemarkfylke.no"
cthr_69d782df534c81959f4e60b1be935ce707b2a51e83908bd5,2026-04-09 10:44,Søk etter eksamensveiledning,har du en link til dette,"Beklager, jeg har ikke en sikker nettadresse til eksamensveiledningene her. Det jeg kan si sikkert, er at eksamensveiledninger finnes for noen fag, men ikke for alle. Det finnes ikke eksamensveiledninger i fremmedspråk 

Ulike fag kan ha ulike retningslinjer for gjennomføring av eksamen. Sjekk alltid UDIR

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen. Les mer på www.telemarkfylke.no"
cthr_69d782df534c81959f4e60b1be935ce707b2a51e83908bd5,2026-04-09 10:44,Søk etter eksamensveiledning,er det krav til oppmelding i språkfag,"Ja. I språkfag må du som privatist som hovedregel melde deg opp til både skriftlig og muntlig eksamen for å få faget godkjent 

Hvis faget er et språkfag der elever får to standpunktkarakterer, én skriftlig og én muntlig, kan du velge å forbedre bare én av delene 

Du melder deg opp her:
https://privatist.inschool.visma.no/

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen. Les mer på www.telemarkfylke.no"
cthr_69d782df534c81959f4e60b1be935ce707b2a51e83908bd5,2026-04-09 10:45,Søk etter eksamensveiledning,hvor finner jeg resultatet på min eksamen,"Du finner resultatet ditt i Privatistportalen. For skriftlig eksamen må du trykke på det aktuelle faget 

Skriftlig eksamen blir normalt publisert ca. 6. januar for høsteksamen og ca. 20. juni for våreksamen. For muntlig, muntlig-praktisk og praktisk eksamen kommer resultatet vanligvis kort tid etter eksamensdagen 

Hvis du vil se selve besvarelsen din, kan du logge inn på kandidat.udir.no. Den blir tilgjengelig dagen etter eksamen 

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen. Les mer på www.telemarkfylke.no"
cthr_69d782df534c81959f4e60b1be935ce707b2a51e83908bd5,2026-04-09 10:46,Søk etter eksamensveiledning,jeg er ikke fornøyd med karakteren min hva kan jeg gjøre,"Hvis det er skriftlig eksamen, kan du klage på karakteren. Du gjør dette i Privatistportalen. Under karakteren din vil du se en «klage»-knapp i 10 kalenderdager 

Klage på skriftlig eksamen trenger ikke begrunnes. Vær oppmerksom på at karakteren kan gå opp, ned eller bli stående 

Hvis det er muntlig, muntlig-praktisk eller praktisk eksamen, kan du ikke klage på selve karakteren. Du kan bare klage på formelle feil i gjennomføringen. Fristen er 10 kalenderdager 

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen. Les mer på www.telemarkfylke.no"
cthr_69d782df534c81959f4e60b1be935ce707b2a51e83908bd5,2026-04-09 10:47,Søk etter eksamensveiledning,sensor var ikke interessert i det jeg snakket om på muntlig eksamen kan jeg klage på det?,"Ja, det kan være grunnlag for å klage hvis sensor åpenbart ikke fulgte med. På muntlig eksamen kan du ikke klage på selve karakteren, men du kan klage på formelle feil i gjennomføringen 

Et eksempel på formell feil er sensor som åpenbart ikke følger med 

Klagefristen er 10 kalenderdager fra du fikk vite karakteren, eller kunne ha gjort deg kjent med den. Når du klager, må du få med opplysninger om det som skjedde under eksamen og som kan være relevant 

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen. Les mer på www.telemarkfylke.no"
cthr_69d782df534c81959f4e60b1be935ce707b2a51e83908bd5,2026-04-09 10:47,Søk etter eksamensveiledning,Hva er SEB,"SEB er en sikker nettleser som noen fag bruker på eksamen. Da blir tilgangen på PC-en din stengt ned, og du får bare åpnet de digitale hjelpemidlene som er lagt inn i oppgavesettet 

Når du bruker SEB, kan du ikke bruke Word, Excel eller andre skriveprogram. I stedet svarer du direkte i en tekstboks i eksamen 

Du kan fortsatt ha med fysiske bøker, notater og oppslagsverk. Men du får ikke tilgang til noe som er lagret på PC-en din 

For å se om faget ditt bruker SEB, kan du sjekke kandidat.udir.no og søke på fagkoden din 

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen. Les mer på www.telemarkfylke.no"
cthr_69d782df534c81959f4e60b1be935ce707b2a51e83908bd5,2026-04-09 10:48,Søk etter eksamensveiledning,hvilke hjelpemidler kan jeg bruke i SEB,"I SEB kan du bruke de digitale hjelpemidlene som ligger i selve oppgavesettet. Du får ikke tilgang til noe som er lagret på PC-en din 

Du kan fortsatt ha med fysiske bøker, notater og oppslagsverk 

Du kan ikke bruke Word, Excel eller andre skriveprogram i SEB. Du svarer direkte i en tekstboks i eksamen 

Hvis du vil se hva som gjelder for akkurat ditt fag, gå til kandidat.udir.no, legg inn fagkoden og trykk på «se info» 

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen. Les mer på www.telemarkfylke.no"
cthr_69d782df534c81959f4e60b1be935ce707b2a51e83908bd5,2026-04-09 10:49,Søk etter eksamensveiledning,Jeg har dysleksi og bruker Lingdys kan denne brukes i SEB,"Beklager, jeg finner ikke sikker informasjon om Lingdys kan brukes i SEB.

Det jeg kan si sikkert, er:
I SEB får du bare tilgang til de digitale hjelpemidlene som ligger i selve oppgavesettet. Du får ikke tilgang til noe som er lagret på PC-en din, og du kan ikke bruke Word eller andre skriveprogram  

Hvis du har dysleksi, kan du søke om tilrettelegging i Privatistportalen. Du må laste opp dokumentasjon, for eksempel fra PPT eller logoped  

For å se hva som gjelder for ditt fag, kan du sjekke kandidat.udir.no og søke på fagkoden din. Der står det også hvilke hjelpemidler som er nødvendige i faget  

Du melder deg opp og søker her:
https://privatist.inschool.visma.no/

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen. Les mer på www.telemarkfylke.no"
cthr_69d782df534c81959f4e60b1be935ce707b2a51e83908bd5,2026-04-09 10:50,Søk etter eksamensveiledning,er det eksamensoppgaver jeg kan se på,"Ja. Du kan se på tidligere gitte eksamensoppgaver. Du finner dem her: Tidligere gitte eksamensoppgaver 

I noen fag kan du bli bedt om passord. Da er passordet: Eksamen 

I skriftlige fremmedspråk ligger det også oppgaver du kan bruke til å forberede deg. Bruk fagkoden når du søker 

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen. Les mer på www.telemarkfylke.no"
cthr_69dca840c9c481938e1afd083522a9a801a651b3c8f72e55,2026-04-13 08:24,Eksamensdato forespørsel,Når er eksamen,"Privatisteksamen arrangeres to ganger i året:

- Høsteksamen: november–desember 
- Våreksamen: april–juni 

Skriftlig eksamensdato ser du i privatistportalen når du melder deg opp. Muntlig eksamensdato publiseres i privatistportalen ca. 1. november for høst og ca. 1. april for vår. 

Privatistportalen: https://privatist.inschool.visma.no/

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen. Les mer på www.telemarkfylke.no"
cthr_69dca844c71881949ae90938a5787f5f040b7827fcee9be0,2026-04-13 08:24,Finn eksamens tidspunkt,Når må jeg møte til eksamen,"For skriftlig eksamen er oppmøtetid kl. 08.00 

For muntlig og muntlig-praktisk eksamen er oppmøtetid lik for alle kandidater, men det kan bli ventetid. Eksakt tid finner du i privatistportalen   
https://privatist.inschool.visma.no/

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen. Les mer på www.telemarkfylke.no"
cthr_69dcdf6c4ae4819486727ca89f015bf800cc14f2a481ce4b,2026-04-13 12:19,Samtale om eksamensoppgave,Har du et eksempel på eksamensoppgave,"Ja. Du kan finne tidligere gitte eksamensoppgaver på kandidat.udir.no. Søk med fagkoden din. Hvis du blir bedt om passord, er det: Eksamen. 

I noen skriftlige fremmedspråk finnes det også eksamensoppgaver du kan bruke til å forberede deg på samme måte. 

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen. Les mer på www.telemarkfylke.no"
cthr_69dcdf6c4ae4819486727ca89f015bf800cc14f2a481ce4b,2026-04-13 12:20,Samtale om eksamensoppgave,Når er det høsteksamen,"Høsteksamen er i november–desember. 

Oppmelding til høsteksamen er fra 1. september til 15. september kl. 23:55. Du melder deg opp her: https://privatist.inschool.visma.no/ 

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen. Les mer på www.telemarkfylke.no"
cthr_69dcdf6c4ae4819486727ca89f015bf800cc14f2a481ce4b,2026-04-13 12:21,Samtale om eksamensoppgave,kan jeg ta eksamen når som helst,"Nei. Privatisteksamen arrangeres to ganger i året: høsteksamen i november–desember og våreksamen i april–juni. 

Du kan heller ikke velge eksamensdato fritt eller bytte oppsatt dato. 

Oppmelding skjer i Privatistportalen:
https://privatist.inschool.visma.no/ 

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen. Les mer på www.telemarkfylke.no"
cthr_69dcdf6c4ae4819486727ca89f015bf800cc14f2a481ce4b,2026-04-13 12:21,Samtale om eksamensoppgave,Hvor finner jeg der jeg melder meg opp til eksamen,"Du melder deg opp i Privatistportalen. Logg inn med ID-porten her: https://privatist.inschool.visma.no/ 

Der registrerer du fagene du vil ta og betaler eksamensavgiften. Oppmeldingen er ikke gyldig før du har betalt. 

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen. Les mer på www.telemarkfylke.no"
cthr_69dcdf6c4ae4819486727ca89f015bf800cc14f2a481ce4b,2026-04-13 12:22,Samtale om eksamensoppgave,Tusen takk,"Bare hyggelig.

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen. Les mer på www.telemarkfylke.no"
cthr_69dce0274f048194aeab2f3e29de18a70ad5192ff071a46d,2026-04-13 12:23,Lønn etter bestått eksamen,"Når jeg har tatt eksamen, får jeg da bedre lønn","Beklager, jeg finner ikke sikker informasjon om lønn etter at du har tatt privatisteksamen.

Informasjonen som finnes handler om eksamensresultat, overføring av karakterer og bestilling av vitnemål eller kompetansebevis    
Les mer på www.telemarkfylke.no.

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen.  
Les mer på www.telemarkfylke.no"
cthr_69dce0274f048194aeab2f3e29de18a70ad5192ff071a46d,2026-04-13 12:23,Lønn etter bestått eksamen,Kan jeg ha med hodetelefoner,"Ja, du kan ha med hodetelefoner. Både kablede og trådløse hodetelefoner kan brukes, men det anbefales å bruke kablede 

Hodetelefonene kan ikke være koblet til musikkspiller eller telefon 

Du må også være oppmerksom på at hodetelefoner er et krav til flere eksamener. Sjekk hva som gjelder for ditt fag på kandidat.udir.no 

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen.  
Les mer på www.telemarkfylke.no"
cthr_69dce0274f048194aeab2f3e29de18a70ad5192ff071a46d,2026-04-13 12:23,Lønn etter bestått eksamen,kan jeg høre på musikk,"Ja, under skriftlig eksamen kan du høre på musikk, så lenge du ikke forstyrrer andre 

Hvis lyden forstyrrer andre, kan eksamensvakten be deg skru ned volumet. Hvis du ikke gjør det, kan hodetelefonene bli tatt inn under eksamen 

Hodetelefonene kan ikke være koblet til musikkspiller eller telefon 

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen.  
Les mer på www.telemarkfylke.no"
cthr_69dce0274f048194aeab2f3e29de18a70ad5192ff071a46d,2026-04-13 12:24,Lønn etter bestått eksamen,er det eksamnesveiledninger i fremmedspråk,"Nei, det finnes ikke eksamensveiledninger i fremmedspråk 

Du kan bruke tidligere gitte eksamensoppgaver for å forberede deg. Du finner dem på UDIR, og du må bruke fagkoden når du søker 

Denne responsen er KI-generert og kan inneholde feil. Denne informasjonen gjelder privatisteksamen.  
Les mer på www.telemarkfylke.no"
